well_API14,operator,ENVBasin,Formation,prob_exceeds_breakeven,expected_profit_USD,pred_central_p50,band_low_calibrated,band_high_calibrated,actual_boe,is_labelled,rank_by_probability,recommended_top10pct
33053060240000,Oasis Petroleum,WILLISTON,BAKKEN,0.797,3002975.0,85074.0,-8574.0,188621.0,,False,626,True
33053067270000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.797,2699902.0,77498.0,-9087.0,180810.0,,False,627,True
33053074580000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,3607300.0,100182.0,-8040.0,171673.0,,False,628,True
33053074830000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,2852279.0,81307.0,-8360.0,171672.0,,False,629,True
33053078520000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.797,3954630.0,108866.0,-9396.0,197708.0,,False,630,True
33053078820000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,3551993.0,98800.0,-8676.0,214248.0,,False,631,True
33053081810000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.797,3035719.0,85893.0,-8111.0,199414.0,,False,632,True
33053084790000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,2607739.0,75193.0,-8033.0,186251.0,,False,633,True
33053084800000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,3121909.0,88048.0,-8113.0,162882.0,,False,634,True
33053086350000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,3923244.0,108081.0,-8766.0,204301.0,,False,635,True
33053091200000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.797,2882399.0,82060.0,-8998.0,179344.0,,False,636,True
33053092140000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN POOL,0.797,3682654.0,102066.0,-8683.0,202100.0,,False,637,True
33053092150000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3093836.0,87346.0,-8665.0,191624.0,,False,638,True
33053092160000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3692481.0,102312.0,-8665.0,192769.0,,False,639,True
33053092170000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3094809.0,87370.0,-9373.0,186275.0,,False,640,True
33053092180000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3692481.0,102312.0,-8665.0,192769.0,,False,641,True
33053092190000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.797,3019133.0,85478.0,-9331.0,196154.0,,False,642,True
33061035670000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,2792250.0,79806.0,-8130.0,164385.0,,False,643,True
33061043100000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,3354594.0,93865.0,-8819.0,176827.0,,False,644,True
33061044570000,Marathon Oil,WILLISTON,BAKKEN,0.797,3971848.0,109296.0,-8749.0,200145.0,,False,645,True
33061051310000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,2289632.0,67241.0,-8066.0,158424.0,,False,646,True
33105028900000,Kodiak Oil & Gas Corp,WILLISTON,BAKKEN,0.797,1901757.0,57544.0,-8800.0,119935.0,,False,647,True
33105035670000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,3055031.0,86376.0,-8819.0,183407.0,,False,648,True
33105036860000,Whiting Petroleum,WILLISTON,BAKKEN,0.797,1948248.0,58706.0,-8680.0,167351.0,,False,649,True
33105039250000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,1756003.0,53900.0,-8243.0,117378.0,,False,650,True
33105048190000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.797,3574628.0,99366.0,-8233.0,190004.0,,False,651,True
33105050530000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.797,3054476.0,86362.0,-8243.0,192426.0,,False,652,True
42013350780000,Marathon Oil,WESTERN GULF,EAGLE FORD,0.797,2255696.0,66392.0,-6346.0,164417.0,,False,653,True
42123337340000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.797,1049506.0,36238.0,-7783.0,88635.0,,False,654,True
42165380090000,Kinder Morgan,PERMIAN OTHER,SAN ANDRES,0.797,-206788.0,4830.0,-1994.0,48015.0,47890.0,True,655,True
42255318200000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.797,131324.0,13283.0,-8034.0,81027.0,,False,656,True
42255319120000,Murphy Exploration and Production USA,WESTERN GULF,EAGLE FORD,0.797,505406.0,22635.0,-7783.0,96543.0,24503.0,True,657,True
42255326390000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.797,1345641.0,43641.0,-7213.0,135093.0,65647.0,True,658,True
42255328910000,Freeport-McMoRan Oil & Gas,WESTERN GULF,EAGLE FORD,0.797,1051196.0,36280.0,-7784.0,105796.0,64714.0,True,659,True
42255329960000,Pioneer Natural Resources,WESTERN GULF,TOP EAGLEFORD,0.797,2385337.0,69633.0,-8117.0,166078.0,,False,660,True
42297349640000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.797,1734817.0,53370.0,-7258.0,133046.0,119576.0,True,661,True
42297351980000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.797,1074075.0,36852.0,-6786.0,68939.0,28438.0,True,662,True
42297352370000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.797,1727395.0,53185.0,-7477.0,84366.0,,False,663,True
42297353520000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.797,2081980.0,62050.0,-6643.0,112940.0,,False,664,True
42297354340000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.797,2453131.0,71328.0,-8041.0,146437.0,87485.0,True,665,True
42301331570000,Shell Oil Company affiliate,DELAWARE,WOLFCAMP,0.797,1231767.0,40794.0,-16797.0,144067.0,,False,666,True
42389327300000,Cimarex Energy Co.,DELAWARE,"WOLFCAMP (FORD, WEST)",0.797,665572.0,26639.0,-17665.0,139093.0,129014.0,True,667,True
33053066980000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.796,3260794.0,91520.0,-8072.0,185863.0,,False,668,True
33105018010000,Kodiak Oil & Gas Corp,WILLISTON,BAKKEN,0.796,891937.0,32298.0,-13049.0,78890.0,35228.0,True,669,True
33061030890000,Hess Corporation,WILLISTON,BAKKEN,0.794,1368364.0,44209.0,-10467.0,83976.0,50125.0,True,670,True
30025347890000,Devon Energy Production Company L. P.,DELAWARE,BONE SPRING,0.793,23669.0,10592.0,-16991.0,65781.0,44805.0,True,671,True
33053029330000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.793,830515.0,30763.0,-10378.0,59945.0,26984.0,True,672,True
42123324020000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.793,1363472.0,44087.0,-8246.0,207753.0,599718.0,True,673,True
42123333860000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.793,1374416.0,44360.0,-11470.0,112326.0,88788.0,True,674,True
42177321540000,Forest Oil Corporation,WESTERN GULF,EAGLE FORD,0.793,876267.0,31907.0,-7925.0,81619.0,26409.0,True,675,True
42255325740000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.793,1176267.0,39407.0,-7871.0,108191.0,42432.0,True,676,True
42285338110000,Sanchez Oil & Gas Corporation,WESTERN GULF,EAGLE FORD 2,0.793,978565.0,34464.0,-7079.0,107890.0,,False,677,True
42389366240000,Chevron USA Inc.,DELAWARE,WOLFCAMP,0.793,1130994.0,38275.0,-16788.0,136402.0,,False,678,True
33025006810000,Marathon Oil,WILLISTON,BAKKEN,0.791,2678437.0,76961.0,-8709.0,104340.0,90719.0,True,679,True
33025009400000,Marathon Oil,WILLISTON,BAKKEN,0.791,2715791.0,77895.0,-9398.0,101835.0,90805.0,True,680,True
35019244980000,Citation Oil and Gas Corp.,ARDMORE,HUNTON VIOLA,0.791,391164.0,19779.0,-863.0,44639.0,22925.0,True,681,True
35019204380000,XTO Energy/ExxonMobil,MARIETTA,HEWITT,0.789,162778.0,14069.0,-2670.0,76822.0,46500.0,True,682,True
35019206870000,XTO Energy/ExxonMobil,MARIETTA,HEWITT,0.789,166553.0,14164.0,-1993.0,64143.0,21587.0,True,683,True
35019225910000,XTO Energy/ExxonMobil,MARIETTA,HEWITT,0.789,148524.0,13713.0,-1938.0,50700.0,22522.0,True,684,True
33025010210000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.788,3063775.0,86594.0,-9636.0,126693.0,,False,685,True
33061013250000,Whiting Petroleum,WILLISTON,BAKKEN,0.788,954530.0,33863.0,-8947.0,87211.0,28350.0,True,686,True
42013345370000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.788,1784306.0,54608.0,-7384.0,130781.0,,False,687,True
33025006860000,Marathon Oil,WILLISTON,BAKKEN,0.787,2301523.0,67538.0,-8725.0,100138.0,65536.0,True,688,True
33025007710000,Marathon Oil,WILLISTON,BAKKEN,0.787,2029386.0,60735.0,-8899.0,86353.0,63646.0,True,689,True
33025006950000,Marathon Oil,WILLISTON,BAKKEN,0.785,2361083.0,69027.0,-9577.0,104692.0,89632.0,True,690,True
33025021660000,"G3 Operating, LLC.",WILLISTON,BAKKEN,0.778,3420996.0,95525.0,-7983.0,178230.0,,False,691,True
33025028780000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.778,3705521.0,102638.0,-8080.0,191123.0,,False,692,True
33025030860000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.778,3925412.0,108135.0,-8699.0,194762.0,,False,693,True
33025031080000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.778,4247079.0,116177.0,-8809.0,208879.0,,False,694,True
33025036910000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.778,2983209.0,84580.0,-8673.0,174853.0,,False,695,True
33025036930000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.778,3580882.0,99522.0,-8692.0,183659.0,,False,696,True
33025036950000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.778,2983209.0,84580.0,-9378.0,190117.0,,False,697,True
33025037450000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.778,3612225.0,100306.0,-8555.0,206110.0,,False,698,True
33053062250000,Oasis Petroleum,WILLISTON,BAKKEN,0.778,2414092.0,70352.0,-8902.0,170754.0,,False,699,True
33053065490000,Oasis Petroleum,WILLISTON,BAKKEN,0.778,3080505.0,87013.0,-8566.0,174218.0,,False,700,True
33053071150000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.778,3447531.0,96188.0,-8121.0,194547.0,,False,701,True
33053080550000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.778,3514638.0,97866.0,-8122.0,207635.0,,False,702,True
33053084770000,Whiting Petroleum,WILLISTON,BAKKEN,0.778,2524524.0,73113.0,-8126.0,154243.0,,False,703,True
33105026410000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.778,2191404.0,64785.0,-8992.0,177752.0,,False,704,True
33105031220000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.778,3116786.0,87920.0,-8149.0,186235.0,,False,705,True
5123467300000,HighPoint Operating Corporation,DENVER-JULESBURG,NIOBRARA,0.777,754996.0,28875.0,-4929.0,76451.0,75950.0,True,706,True
30015398560000,Occidental Oil and Gas,DELAWARE,BONE SPRING EAST,0.777,567323.0,24183.0,-17637.0,100471.0,69392.0,True,707,True
33025006550000,Marathon Oil,WILLISTON,BAKKEN,0.777,4067804.0,111695.0,-8782.0,192816.0,133467.0,True,708,True
33025037480000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.776,3584944.0,99624.0,-9264.0,197060.0,,False,709,True
42123328430000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD 2,0.775,1463897.0,46597.0,-7959.0,145376.0,,False,710,True
42123337520000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD SHALE,0.775,1216284.0,40407.0,-7583.0,91123.0,14145.0,True,711,True
42123339780000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD 2,0.775,1514180.0,47854.0,-7639.0,144969.0,,False,712,True
42255317000000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,,0.775,1719414.0,52985.0,-7302.0,105016.0,,False,713,True
42255328810000,Freeport-McMoRan Oil & Gas,WESTERN GULF,EAGLE FORD,0.775,977921.0,34448.0,-8069.0,105169.0,,False,714,True
42255361050000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.775,1839373.0,55984.0,-8348.0,148667.0,,False,715,True
42297349820000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.775,2135528.0,63388.0,-6805.0,157825.0,,False,716,True
42389381480000,PDC Energy,DELAWARE,WOLFCAMP,0.775,890985.0,32275.0,-17590.0,115817.0,73261.0,True,717,True
33055002050000,Oasis Petroleum,WILLISTON,BAKKEN,0.773,3060231.0,86506.0,-8013.0,184179.0,,False,718,True
30015450880000,Occidental Oil and Gas,DELAWARE,BONE SPRING | WOLFCAMP GAS,0.77,810497.0,30262.0,-21373.0,226664.0,103129.0,True,719,True
33025007410000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.77,3726360.0,103159.0,-9127.0,202038.0,84198.0,True,720,True
35011237310000,Marathon Oil,ANADARKO,MISSISSIPPIAN,0.77,281054.0,17026.0,-9110.0,63093.0,34658.0,True,721,True
35051243770000,Roan Resources LLC,ANADARKO,MISSISSIPPIAN,0.77,721883.0,28047.0,-5314.0,61111.0,45243.0,True,722,True
35051244620000,Roan Resources LLC,ANADARKO,MISSISSIPPIAN,0.77,647693.0,26192.0,-5897.0,50111.0,38820.0,True,723,True
42123330270000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.77,775969.0,29399.0,-8720.0,80278.0,24611.0,True,724,True
42123335900000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.77,1043637.0,36091.0,-7238.0,94597.0,13102.0,True,725,True
42123343150000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD SHALE,0.77,1567494.0,49187.0,-9015.0,175917.0,,False,726,True
42255316350000,Pioneer Natural Resources,WESTERN GULF,EAGLE FORD,0.77,-60718.0,8482.0,-16484.0,60174.0,32238.0,True,727,True
42255316820000,Murphy Exploration and Production USA,WESTERN GULF,EAGLEFORD TVD,0.77,761974.0,29049.0,-8989.0,84929.0,31765.0,True,728,True
42255317860000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.77,1203303.0,40083.0,-8605.0,161403.0,127343.0,True,729,True
42255328800000,Freeport-McMoRan Oil & Gas,WESTERN GULF,EAGLE FORD,0.77,971733.0,34293.0,-8213.0,102625.0,,False,730,True
42255329010000,Freeport-McMoRan Oil & Gas,WESTERN GULF,EAGLE FORD,0.77,956124.0,33903.0,-6859.0,86201.0,32175.0,True,731,True
42255331470000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.77,986837.0,34671.0,-7908.0,87933.0,20973.0,True,732,True
42255337720000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.77,1381741.0,44544.0,-7391.0,121382.0,,False,733,True
42255361030000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.77,1461735.0,46543.0,-10001.0,115579.0,,False,734,True
42297350210000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.77,1601677.0,50042.0,-7421.0,131431.0,92601.0,True,735,True
42297351110000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.77,1582577.0,49564.0,-7727.0,88819.0,76580.0,True,736,True
42495341040000,"FELIX ENERGY HOLDINGS II, LLC",DELAWARE,3RD BONE SPRING,0.77,1816824.0,55421.0,-16531.0,206343.0,,False,737,True
50029213900000,,ALASKA OTHER,KUPARUK RIVER KUPARUK RIV OIL,0.77,52448.0,11311.0,-4281.0,63179.0,39420.0,True,738,True
50029218520000,,ALASKA OTHER,KUPARUK RIVER KUPARUK RIV OIL,0.77,130156.0,13254.0,-3707.0,85867.0,89408.0,True,739,True
50029225950000,,ALASKA OTHER,KUPARUK RIVER KUPARUK RIV OIL,0.77,-67384.0,8315.0,-10113.0,51154.0,15587.0,True,740,True
33025031930000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.769,3840901.0,106023.0,-8880.0,192089.0,,False,741,True
33025033410000,Marathon Oil,WILLISTON,BAKKEN,0.769,4140695.0,113517.0,-8092.0,198284.0,,False,742,True
33025034320000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.769,3043630.0,86091.0,-8767.0,181393.0,,False,743,True
33025034820000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.769,3574322.0,99358.0,-8709.0,194510.0,,False,744,True
33025037500000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.769,2987271.0,84682.0,-8660.0,179383.0,,False,745,True
33053069010000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.769,3007750.0,85194.0,-8072.0,180611.0,,False,746,True
33055002040000,Oasis Petroleum,WILLISTON,BAKKEN,0.769,2368952.0,69224.0,-8870.0,173977.0,,False,747,True
33105030640000,Kodiak Oil & Gas Corp,WILLISTON,BAKKEN,0.769,2024586.0,60615.0,-8812.0,134546.0,,False,748,True
35019232200000,XTO Energy/ExxonMobil,MARIETTA,HEWITT,0.765,156009.0,13900.0,-1580.0,68637.0,36744.0,True,749,True
35019237470000,XTO Energy/ExxonMobil,MARIETTA,HEWITT,0.765,124670.0,13117.0,-7767.0,94005.0,89431.0,True,750,True
4237209640000,Occidental Oil and Gas,LOS ANGELES,UNION PACIFIC,0.757,152897.0,13822.0,227.0,49655.0,11605.0,True,751,True
30015350530000,Occidental Oil and Gas,DELAWARE,BONE SPRING,0.757,642981.0,26075.0,-18250.0,85293.0,51389.0,True,752,True
30015410320000,Occidental Oil and Gas,DELAWARE,BONE SPRING EAST,0.757,-85111.0,7872.0,-17413.0,55925.0,31530.0,True,753,True
30025344400000,Devon Energy Production Company L. P.,DELAWARE,BONE SPRING,0.757,-146170.0,6346.0,-17602.0,60359.0,35510.0,True,754,True
33025013770000,Enerplus Resources (USA) Corporation,WILLISTON,BAKKEN,0.757,696903.0,27423.0,-10383.0,63010.0,27376.0,True,755,True
33025019470000,QEP Energy Company,WILLISTON,BAKKEN,0.757,2467321.0,71683.0,-8012.0,113667.0,103995.0,True,756,True
33025024450000,Hess Corporation,WILLISTON,BAKKEN,0.757,1485801.0,47145.0,-12571.0,136556.0,96938.0,True,757,True
33053034620000,Oasis Petroleum,WILLISTON,BAKKEN,0.757,1800863.0,55022.0,-9231.0,114789.0,55181.0,True,758,True
33053035640000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.757,2541296.0,73532.0,-10551.0,143647.0,7297.0,True,759,True
33053045980000,Hess Corporation,WILLISTON,BAKKEN,0.757,1904713.0,57618.0,-9951.0,135395.0,91740.0,True,760,True
33053047790000,QEP Energy Company,WILLISTON,BAKKEN,0.757,3040530.0,86013.0,-12387.0,125953.0,86539.0,True,761,True
33055001190000,QEP Energy Company,WILLISTON,BAKKEN,0.757,2301651.0,67541.0,-9582.0,101285.0,96655.0,True,762,True
33055001390000,QEP Energy Company,WILLISTON,BAKKEN,0.757,2322230.0,68056.0,-8588.0,130286.0,24597.0,True,763,True
42123349360000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.757,1321655.0,43041.0,-13205.0,157119.0,,False,764,True
4237205130000,Occidental Oil and Gas,LOS ANGELES,UNION PACIFIC ABD,0.756,8817.0,10220.0,-2.0,42563.0,32751.0,True,765,True
37125272150000,,APPALACHIAN,MARCELLUS SHALE,0.756,-49883.0,8753.0,-16354.0,40502.0,10313.0,True,766,True
42003480730000,"Ring Energy, Inc.",PERMIAN OTHER,SAN ANDRES,0.756,-24163.0,9396.0,131.0,58145.0,,False,767,True
42123324870000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.756,877525.0,31938.0,-25977.0,161687.0,63335.0,True,768,True
42255319380000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.756,1945647.0,58641.0,-7661.0,182657.0,7525.0,True,769,True
42255320300000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.756,1787334.0,54683.0,-7867.0,201242.0,,False,770,True
42255325400000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.756,1735476.0,53387.0,-7229.0,98781.0,4808.0,True,771,True
33025007050000,Marathon Oil,WILLISTON,BAKKEN,0.755,2867711.0,81693.0,-9487.0,97572.0,76448.0,True,772,True
33025007500000,Marathon Oil,WILLISTON,BAKKEN,0.755,2373342.0,69334.0,-9494.0,104295.0,66143.0,True,773,True
33025007870000,Marathon Oil,WILLISTON,BAKKEN,0.755,2126429.0,63161.0,-9513.0,94631.0,44005.0,True,774,True
33025010440000,Marathon Oil,WILLISTON,BAKKEN,0.755,1524302.0,48108.0,-9277.0,105320.0,48070.0,True,775,True
33061009090000,Marathon Oil,WILLISTON,BAKKEN,0.755,2882580.0,82065.0,-8942.0,148844.0,151567.0,True,776,True
30025427100000,XTO Energy/ExxonMobil,DELAWARE,BONE SPRING,0.754,465312.0,21633.0,-19736.0,77855.0,48679.0,True,777,True
42123325820000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.754,1775048.0,54376.0,-7279.0,189766.0,,False,778,True
42123336040000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.754,1105755.0,37644.0,-10613.0,174937.0,,False,779,True
42135438590000,"Founders Oil & Gas Operating, LLC",PERMIAN OTHER,DEVONIAN,0.754,19216.0,10480.0,-2131.0,38262.0,27631.0,True,780,True
30025448990000,Marathon Oil,DELAWARE,BONE SPRING,0.752,1713233.0,52831.0,-17074.0,194552.0,,False,781,True
30025452110000,"Avant Operating, LLC",DELAWARE,WOLFCAMP,0.752,716368.0,27909.0,-19069.0,124467.0,,False,782,True
33053048060000,QEP Energy Company,WILLISTON,BAKKEN,0.752,3354101.0,93853.0,-10951.0,174307.0,175529.0,True,783,True
35051243520000,Roan Resources LLC,ANADARKO,WOODFORD,0.752,154613.0,13865.0,-6194.0,61479.0,27613.0,True,784,True
37125272900000,,APPALACHIAN,MARCELLUS SHALE,0.752,-132823.0,6679.0,-15699.0,30152.0,13713.0,True,785,True
37125273410000,,APPALACHIAN,MARCELLUS SHALE,0.752,-59258.0,8519.0,-7414.0,32512.0,23915.0,True,786,True
37125273420000,,APPALACHIAN,MARCELLUS SHALE,0.752,-86443.0,7839.0,-7414.0,32504.0,10250.0,True,787,True
42003340860000,XTO Energy/ExxonMobil,PERMIAN OTHER,SAN ANDRES,0.752,-48197.0,8795.0,-44.0,43966.0,51437.0,True,788,True
42003383350000,XTO Energy/ExxonMobil,PERMIAN OTHER,PENNSYLVANIAN,0.752,14164.0,10354.0,94.0,27986.0,11802.0,True,789,True
42003474880000,Greystone Petroleum,PERMIAN OTHER,DEVONIAN,0.752,2170597.0,64265.0,459.0,200735.0,194814.0,True,790,True
42013343510000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.752,1714669.0,52867.0,-7331.0,87416.0,,False,791,True
42013343730000,Marathon Oil,WESTERN GULF,EAGLE FORD,0.752,899576.0,32489.0,-7438.0,79883.0,39781.0,True,792,True
42013345860000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.752,1416363.0,45409.0,-7243.0,69971.0,,False,793,True
